Zone;Africa/Algiers;0;12;12;LMT;1891;3;16
3;00;0;RussiaAsia;%z;2005;3;lastSun;2;00;0
4;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Dili;8;22;20;LMT;1911;12;31
8;00;0;-;%z;1942;2;21;23;00;0
9;00;0;-;%z;1976;5;3;0;0;0
8;00;0;-;%z;2000;9;17;0;00;0
9;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Kolkata;5;53;28;LMT;1854;6;28
5;53;20;-;HMT;1870;1;1;0;0;0
5;21;10;-;MMT;1906;1;1;0;0;0
5;30;0;-;IST;1941;10;1;0;0;0
5;30;0;1:00;%z;1942;5;15;0;0;0
5;30;0;-;IST;1942;9;1;0;0;0
5;30;0;1:00;%z;1945;10;15;0;0;0
5;30;0;-;IST;0;1;1;0;0;0
Zone;Asia/Jakarta;7;07;12;LMT;1867;8;10
7;07;12;-;BMT;1923;12;31;16;40u;0
7;20;0;-;%z;1932;11;1;0;0;0
7;30;0;-;%z;1942;3;23;0;0;0
9;00;0;-;%z;1945;9;23;0;0;0
7;30;0;-;%z;1948;5;1;0;0;0
8;00;0;-;%z;1950;5;1;0;0;0
7;30;0;-;%z;1964;1;1;0;0;0
7;00;0;-;WIB;0;1;1;0;0;0
Zone;Asia/Pontianak;7;17;20;LMT;1908;5;1
7;17;20;-;PMT;1932;11;1;0;0;0
7;30;0;-;%z;1942;1;29;0;0;0
9;00;0;-;%z;1945;9;23;0;0;0
7;30;0;-;%z;1948;5;1;0;0;0
8;00;0;-;%z;1950;5;1;0;0;0
7;30;0;-;%z;1964;1;1;0;0;0
8;00;0;-;WITA;1988;1;1;0;0;0
7;00;0;-;WIB;0;1;1;0;0;0
Zone;Asia/Makassar;7;57;36;LMT;1920;1;1
7;57;36;-;MMT;1932;11;1;0;0;0
8;00;0;-;%z;1942;2;9;0;0;0
9;00;0;-;%z;1945;9;23;0;0;0
8;00;0;-;WITA;0;1;1;0;0;0
Zone;Asia/Jayapura;9;22;48;LMT;1932;11;1
9;00;0;-;%z;1944;9;1;0;0;0
9;30;0;-;%z;1964;1;1;0;0;0
9;00;0;-;WIT;0;1;1;0;0;0
Zone;Asia/Tehran;3;25;44;LMT;1916;1;1
3;25;44;-;TMT;1935;6;13;0;0;0
3;30;0;Iran;%z;1977;10;20;24;00;0
4;00;0;Iran;%z;1979;1;1;0;0;0
3;30;0;Iran;%z;0;1;1;0;0;0
Zone;Asia/Baghdad;2;57;40;LMT;1890;1;1
2;57;36;-;BMT;1918;1;1;0;0;0
3;00;0;-;%z;1982;5;1;0;0;0
3;00;0;Iraq;%z;0;1;1;0;0;0
Zone;Asia/Jerusalem;2;20;54;LMT;1880;1;1
2;20;40;-;JMT;1918;1;1;0;0;0
2;00;0;Zion;I%sT;0;1;1;0;0;0
Zone;Asia/Tokyo;9;18;59;LMT;1887;12;31
9;00;0;Japan;J%sT;0;1;1;0;0;0
Zone;Asia/Amman;2;23;44;LMT;1931;1;1
2;00;0;Jordan;EE%sT;2022;10;28;0;00s;0
3;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Almaty;5;07;48;LMT;1924;5;2
5;00;0;-;%z;1930;6;21;0;0;0
6;00;0;RussiaAsia;%z;1991;3;31;2;00s;0
5;00;0;RussiaAsia;%z;1992;1;19;2;00s;0
6;00;0;RussiaAsia;%z;2004;10;31;2;00s;0
6;00;0;-;%z;2024;3;1;0;00;0
5;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Qyzylorda;4;21;52;LMT;1924;5;2
4;00;0;-;%z;1930;6;21;0;0;0
5;00;0;-;%z;1981;4;1;0;0;0
5;00;0;1:00;%z;1981;10;1;0;0;0
6;00;0;-;%z;1982;4;1;0;0;0
5;00;0;RussiaAsia;%z;1991;3;31;2;00s;0
